b	d	dz	ɖ	ɟ	ɡ	dʑ	7/7	1.0
		z				ʑ	2/7	0.4210460439354861
p	t	ts	ʈ	c	k	tɕ	7/7	1.0
		s				ɕ	2/7	0.5315370127208552
pʰ	tʰ	tsʰ	ʈʰ	cʰ	kʰ	tɕʰ	7/7	1.0
3/5	3/5	5/5	3/5	3/5	3/5	5/5
0.7751802075349559	0.890458081361146	1.0	0.9496237466911986	0.9173070650977282	0.8191459656681378	1.0
