b		d̪|d	d̠ʒ	ɖ	ɡb	ɡ	6/7	0.9996519841444078
β				ð	-		2/6	0.1915340384744267
p		t̪|t	t̠ʃ	ʈ		k	5/7	0.9939942829157042
ɸ	f	s̪|s	ʃ	θ	-	x	6/6	1.0
4/4	1/4	3/4	3/4	4/4	1/2	3/4
1.0	0.7560428173470465	0.9225576897876067	0.8968541734687875	1.0	0.530589332093437	0.9477381366921813
