	labial:+;coronal:-;anterior:0;distributed:0;dorsal:-;front:0;round:-	labial:-;coronal:+;anterior:+;distributed:+;dorsal:-;front:0;round:0 | labial:-;coronal:+;anterior:+;distributed:-,+;dorsal:-;front:0;round:0	labial:-;coronal:+;anterior:+;distributed:-;dorsal:-;front:0;round:0	labial:-;coronal:+;anterior:-;distributed:-;dorsal:-;front:0;round:0 | labial:-;coronal:+;anterior:-;distributed:+;dorsal:-;front:0;round:0;strident:-	labial:-;coronal:+;anterior:+;distributed:+;dorsal:+;front:+;round:0	labial:-;coronal:-;anterior:0;distributed:0;dorsal:+;front:-;round:0 | labial:-;coronal:+;anterior:-;distributed:+;dorsal:+;front:+;round:0;strident:-	labial:-,+;coronal:-;anterior:0;distributed:0;dorsal:+;front:-;round:+ | labial:-,-,+;coronal:-;anterior:0;distributed:0;dorsal:+;front:-;round:+ | labial:-,+;coronal:+;anterior:-;distributed:+;dorsal:+;front:+;round:+;strident:- | labial:-,-,+;coronal:+;anterior:-;distributed:+;dorsal:+;front:+;round:+;strident:-	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-;category:plosive	p	t̪	t	ʈ	ȶ	k	kʷ	7/7	1.0
	1/1	1/1	1/1	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0	1.0	1.0	1.0
