p	t̠ʃ	t	k	4/4	1.0
		ʐ		1/4	0.35383616477814095
	ʃ	s	x	3/4	0.8175918623169321
1/3	2/3	3/3	2/3
0.6026632901820642	0.8822796048545632	1.0	0.904927579048174
