	labiodental:0;anterior:+;high:0;low:0;front:0;back:0;round:0	labiodental:0;anterior:-;high:0;low:0;front:0;back:0;round:0	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	s	ʂ	2/2	1.0
	1/1	1/1
	1.0	1.0
