				ɡ	1/5	0.24042267499724443
ɓ	ɗ	-			2/4	0.8036323216451039
v					1/5	0.27530601111518527
pʰ	tʰ				2/5	0.473098164791145
p	t	n̠t̠ʃ	cç	k	5/5	1.0
		s		ħ	2/5	0.6850957654856208
4/6	3/6	2/5	1/6	3/6
0.6181138066292594	0.679923462207873	0.725943465402871	0.383618356932119	0.8390597455326203
