	labiodental:0;strident:-,+;dorsal:-;round:0	labiodental:0;strident:-;dorsal:+;round:0	count	markedness_count
periodicGlottalSource:+,-;sonorant:+,-;nasal:+,- | periodicGlottalSource:-;sonorant:-;nasal:-	n̠t̠ʃ	cç	2/2	1.0
	1/1	1/1
	1.0	1.0
