p	t	ts		t̠ʃ	k	kʷ	q	qʷ	8/9	0.9987582201809078
		s	ɬ̪|ɬ	ʃ		xʷ	χ	χʷ	6/9	0.6300431698396498
pʼ	tʼ	tsʼ	t̪ɬ̪ʼ|tɬʼ	t̠ʃʼ	kʼ	kʷʼ	qʼ	qʷʼ	9/9	1.0
2/3	2/3	3/3	2/3	3/3	2/3	3/3	3/3	3/3
0.8414029722061576	0.9572618434659242	1.0	0.6901155731572356	1.0	0.8972899081837833	1.0	1.0	1.0
