d̪ɮ̪|dɮ		1/2	0.03207441480533877
t̪ɬ̪|tɬ	t̠ʃ	2/2	1.0
	t̠ʃʰ	1/2	0.9548408119327354
t̪ɬ̪ʼ|tɬʼ	t̠ʃʼ	2/2	1.0
3/4	3/4
0.8798765345461697	0.7985151141448132
