β						1/6	0.2704208347970576
ɸ	θ	s	ʃ	χ	χʷ	6/6	1.0
2/2	1/2	1/2	1/2	1/2	1/2
1.0	0.7308193874390416	0.7917651840532136	0.784333365145307	0.7044347480298516	0.8258323940163383
