ps	ts	t̠ʃ		3/4	0.9972874858938966
bz	dz	d̠ʒ	dzʷ	4/4	1.0
	d̤z̤	d̠ʒ̤	-	2/3	0.9991460671148166
	tsʰ		tsʷʰ	2/4	0.5296606732901903
		t̠ʃʼ		1/4	0.5094652794439658
-		n̠d̠ʒ	-	1/2	0.5267891841101856
2/5	4/6	5/6	2/4
0.8716812291587527	0.7822190733277946	0.8764271070579156	0.32230661443899283
