β	v	z	ʒ	zʷ		5/6	0.9863112994814132
	f	s	ʃ	sʷ	ʃʷ	5/6	0.9545681712934707
1/2	2/2	2/2	2/2	2/2	1/2
0.5610997274490522	1.0	1.0	1.0	1.0	0.5752608221329567
